Label,Year,Month,Close (Rs.),Election
ONAL.N0000,1991,9,16.25,0
PARA.N0000,1991,9,40.0,0
PARQ.N0000,1991,9,90.0,0
PDL.N0000,1991,9,18.0,0
RICH.N0000,1991,9,360.0,0
SAMP.N0000,1991,9,20.0,0
SEYB.N0000,1991,9,45.0,0
SHOT.N0000,1991,9,39.125,0
SPEN.N0000,1991,9,317.5,0
SUGA.N0000,1991,9,12.0,0
TILE.N0000,1991,9,53.5,0
TKYO.N0000,1991,9,21.125,0
ACL.N0000,1991,10,119.0,0
ASIR.N0000,1991,10,21.0,0
BHR.N0000,1991,10,59.5,0
CARG.N0000,1991,10,350.0,0
CFIN.N0000,1991,10,210.0,0
CFLB.N0000,1991,10,25.0,0
CHOU.N0000,1991,10,16.5,0
CIC.N0000,1991,10,111.0,0
CIND.N0000,1991,10,29.0,0
CINV.N0000,1991,10,225.375,0
COMB.N0000,1991,10,238.0,0
CTC.N0000,1991,10,46.25,0
CTCE.N0000,1991,10,46.25,0
EAST.N0000,1991,10,34.0,0
EQIT.N0000,1991,10,19.0,0
GHLL.N0000,1991,10,6.25,0
GRAN.N0000,1991,10,136.0,0
HAYC.N0000,1991,10,149.625,0
HAYL.N0000,1991,10,440.625,0
HDEV.N0000,1991,10,10.5,0
HNB.N0000,1991,10,362.5,0
JKH.N0000,1991,10,301.0,0
KAPI.N0000,1991,10,16.75,0
LCEM.N0000,1991,10,6.0,0
LMF.N0000,1991,10,36.0,0
LPRT.N0000,1991,10,28.0,0
MBSL.R0000,1991,10,84.0,0
MORI.N0000,1991,10,242.625,0
NEST.N0000,1991,10,22.5,0
ONAL.N0000,1991,10,17.0,0
OSEA.N0000,1991,10,13.0,0
PARA.N0000,1991,10,75.0,0
PARQ.N0000,1991,10,125.0,0
PDL.N0000,1991,10,17.5,0
RICH.N0000,1991,10,355.0,0
SAMP.N0000,1991,10,20.0,0
SELI.N0000,1991,10,0.0,0
SEYB.N0000,1991,10,44.375,0
SHOT.N0000,1991,10,32.125,0
SPEN.N0000,1991,10,318.0,0
SUGA.N0000,1991,10,12.25,0
TILE.N0000,1991,10,53.75,0
TKYO.N0000,1991,10,18.5,0
ACL.N0000,1991,11,130.0,0
ARPI.N0000,1991,11,70.5,0
ASIR.N0000,1991,11,23.0,0
BHR.N0000,1991,11,70.0,0
BRWN.N0000,1991,11,180.0,0
CARG.N0000,1991,11,400.0,0
CFIN.N0000,1991,11,204.875,0
CFLB.N0000,1991,11,25.125,0
CFT.N0000,1991,11,80.0,0
CHOU.N0000,1991,11,17.0,0
CIC.N0000,1991,11,133.25,0
CIND.N0000,1991,11,72.625,0
CINV.N0000,1991,11,230.0,0
COMB.N0000,1991,11,238.25,0
CTC.N0000,1991,11,50.0,0
CTCE.N0000,1991,11,49.0,0
CTHR.N0000,1991,11,329.5,0
DFCC.N0000,1991,11,1112.5,0
DIPD.N0000,1991,11,144.25,0
EAST.N0000,1991,11,36.5,0
GHLL.N0000,1991,11,6.25,0
GRAN.N0000,1991,11,136.0,0
HAYC.N0000,1991,11,156.0,0
HAYL.N0000,1991,11,465.0,0
HDEV.N0000,1991,11,10.25,0
HNB.N0000,1991,11,400.125,0
JKH.N0000,1991,11,300.0,0
KAPI.N0000,1991,11,24.5,0
LCEM.N0000,1991,11,6.75,0
LMF.N0000,1991,11,34.0,0
MORI.N0000,1991,11,256.5,0
NEST.N0000,1991,11,27.5,0
ONAL.N0000,1991,11,17.0,0
OSEA.N0000,1991,11,16.5,0
PARA.N0000,1991,11,78.25,0
PARQ.N0000,1991,11,120.0,0
PDL.N0000,1991,11,17.5,0
RICH.N0000,1991,11,330.0,0
SAMP.N0000,1991,11,23.5,0
SEYB.N0000,1991,11,43.75,0
SHOT.N0000,1991,11,62.5,0
SPEN.N0000,1991,11,320.0,0
SUGA.N0000,1991,11,19.875,0
TILE.N0000,1991,11,52.25,0
TKYO.N0000,1991,11,29.0,0
ACL.N0000,1991,12,195.0,0
ARPI.N0000,1991,12,70.0,0
ASIR.N0000,1991,12,24.0,0
BHR.N0000,1991,12,78.0,0
BRWN.N0000,1991,12,150.0,0
CARG.N0000,1991,12,225.0,0
CFIN.N0000,1991,12,275.5,0
CFLB.N0000,1991,12,29.0,0
CFT.N0000,1991,12,80.0,0
CHOU.N0000,1991,12,18.5,0
CIC.N0000,1991,12,129.0,0
CIND.N0000,1991,12,72.5,0
CINV.N0000,1991,12,117.5,0
COMB.N0000,1991,12,265.125,0
CTC.N0000,1991,12,50.0,0
CTCE.N0000,1991,12,50.5,0
DFCC.N0000,1991,12,1600.0,0
DIPD.N0000,1991,12,124.0,0
EAST.N0000,1991,12,39.5,0
GHLL.N0000,1991,12,7.25,0
GRAN.N0000,1991,12,175.0,0
HAYC.N0000,1991,12,170.0,0
HAYL.N0000,1991,12,450.0,0
HDEV.N0000,1991,12,18.5,0
HNB.N0000,1991,12,400.75,0
JKH.N0000,1991,12,298.0,0
KAPI.N0000,1991,12,33.0,0
LCEM.N0000,1991,12,8.0,0
LDEV.N0000,1991,12,54.0,0
LMF.N0000,1991,12,30.0,0
MIRA.N0000,1991,12,53.5,0
MORI.N0000,1991,12,0.0,0
NEST.N0000,1991,12,25.5,0
ONAL.N0000,1991,12,16.5,0
OSEA.N0000,1991,12,19.0,0
PARQ.N0000,1991,12,100.0,0
PDL.N0000,1991,12,19.25,0
RICH.N0000,1991,12,285.0,0
SAMP.N0000,1991,12,30.25,0
SEYB.N0000,1991,12,62.5,0
SHOT.N0000,1991,12,75.0,0
SPEN.N0000,1991,12,290.0,0
SUGA.N0000,1991,12,29.0,0
TILE.N0000,1991,12,64.5,0
TKYO.N0000,1991,12,35.125,0
ACL.N0000,1992,1,190.0,0
ARPI.N0000,1992,1,70.0,0
ASIR.N0000,1992,1,30.0,0
BHR.N0000,1992,1,92.5,0
BINN.N0000,1992,1,50.0,0
BRWN.N0000,1992,1,135.0,0
CARG.N0000,1992,1,250.0,0
CFIN.N0000,1992,1,330.0,0
CFLB.N0000,1992,1,30.0,0
CFT.N0000,1992,1,85.0,0
CHOU.N0000,1992,1,27.5,0
CIC.N0000,1992,1,160.0,0
CIND.N0000,1992,1,74.0,0
CINV.N0000,1992,1,246.0,0
COMB.N0000,1992,1,292.0,0
CTC.N0000,1992,1,68.25,0
CTCE.N0000,1992,1,74.75,0
CTHR.N0000,1992,1,350.0,0
DFCC.N0000,1992,1,1900.0,0
DIPD.N0000,1992,1,115.0,0
EAST.N0000,1992,1,41.0,0
EQIT.N0000,1992,1,17.0,0
GHLL.N0000,1992,1,9.5,0
GRAN.N0000,1992,1,210.0,0
HAYC.N0000,1992,1,176.5,0
HAYL.N0000,1992,1,540.0,0
HDEV.N0000,1992,1,39.25,0
HNB.N0000,1992,1,410.0,0
JKH.N0000,1992,1,275.125,0
LCEM.N0000,1992,1,10.0,0
LMF.N0000,1992,1,38.5,0
MIRA.N0000,1992,1,43.25,0
MORI.N0000,1992,1,240.0,0
NEST.N0000,1992,1,38.0,0
ONAL.N0000,1992,1,18.375,0
OSEA.N0000,1992,1,21.75,0
PDL.N0000,1992,1,25.0,0
RICH.N0000,1992,1,260.0,0
SAMP.N0000,1992,1,49.0,0
SEYB.N0000,1992,1,91.75,0
SHOT.N0000,1992,1,79.0,0
SPEN.N0000,1992,1,332.0,0
SUGA.N0000,1992,1,45.0,0
SUN.N0000,1992,1,15.0,0
TILE.N0000,1992,1,86.5,0
TKYO.N0000,1992,1,52.25,0
ARPI.N0000,1992,2,70.0,0
ASIR.N0000,1992,2,28.0,0
BHR.N0000,1992,2,72.25,0
BINN.N0000,1992,2,49.75,0
BRWN.N0000,1992,2,140.0,0
CFIN.N0000,1992,2,310.0,0
CFLB.N0000,1992,2,15.0,0
CFT.N0000,1992,2,88.0,0
CHOU.N0000,1992,2,24.75,0
CIC.N0000,1992,2,70.0,0
CIND.N0000,1992,2,71.25,0
COMB.N0000,1992,2,280.0,0
CTC.N0000,1992,2,55.0,0
CTCE.N0000,1992,2,70.0,0
CTHR.N0000,1992,2,360.375,0
DFCC.N0000,1992,2,1399.5,0
DIPD.N0000,1992,2,111.0,0
DIST.N0000,1992,2,11.0,0
EQIT.N0000,1992,2,17.875,0
GHLL.N0000,1992,2,8.75,0
GRAN.N0000,1992,2,190.125,0
HAYC.N0000,1992,2,155.75,0
HAYL.N0000,1992,2,495.0,0
HDEV.N0000,1992,2,31.0,0
HNB.N0000,1992,2,410.0,0
HUEJ.N0000,1992,2,50.0,0
JKH.N0000,1992,2,275.0,0
JKH.R0000,1992,2,111.5,0
LCEM.N0000,1992,2,9.0,0
LMF.N0000,1992,2,34.5,0
NEST.N0000,1992,2,18.5,0
ONAL.N0000,1992,2,18.0,0
OSEA.N0000,1992,2,22.0,0
PARQ.N0000,1992,2,91.0,0
PDL.N0000,1992,2,20.0,0
RICH.N0000,1992,2,265.0,0
SAMP.N0000,1992,2,39.5,0
SEYB.N0000,1992,2,86.125,0
SHOT.N0000,1992,2,0.0,0
SPEN.N0000,1992,2,305.5,0
SUGA.N0000,1992,2,37.5,0
SUN.N0000,1992,2,16.5,0
TILE.N0000,1992,2,70.0,0
TKYO.N0000,1992,2,49.5,0
ASIR.N0000,1992,3,24.625,0
BHR.N0000,1992,3,75.0,0
BINN.N0000,1992,3,47.5,0
BRWN.N0000,1992,3,140.0,0
CARG.N0000,1992,3,0.0,0
CFIN.N0000,1992,3,286.625,0
CFLB.N0000,1992,3,13.0,0
CFT.N0000,1992,3,85.0,0
CHOU.N0000,1992,3,25.0,0
CIC.N0000,1992,3,142.0,0
CIND.N0000,1992,3,73.0,0
COMB.N0000,1992,3,262.0,0
CTC.N0000,1992,3,55.75,0
CTCE.N0000,1992,3,60.0,0
CTHR.N0000,1992,3,350.0,0
DFCC.N0000,1992,3,1350.0,0
DIPD.N0000,1992,3,100.0,0
GHLL.N0000,1992,3,7.5,0
GRAN.N0000,1992,3,190.0,0
HAYC.N0000,1992,3,160.0,0
HAYL.N0000,1992,3,490.0,0
HDEV.N0000,1992,3,30.0,0
HNB.N0000,1992,3,400.0,0
JKH.N0000,1992,3,325.0,0
KAPI.N0000,1992,3,32.0,0
LCEM.N0000,1992,3,7.375,0
LMF.N0000,1992,3,37.0,0
NEST.N0000,1992,3,25.0,0
ONAL.N0000,1992,3,18.0,0
OSEA.N0000,1992,3,21.0,0
PDL.N0000,1992,3,18.5,0
RICH.N0000,1992,3,257.5,0
SAMP.N0000,1992,3,36.0,0
SEYB.N0000,1992,3,82.5,0
SHOT.N0000,1992,3,65.0,0
SPEN.N0000,1992,3,300.0,0
SUGA.N0000,1992,3,34.0,0
TILE.N0000,1992,3,69.125,0
TKYO.N0000,1992,3,41.5,0
ARPI.N0000,1992,4,70.0,0
ASIR.N0000,1992,4,23.75,0
BHR.N0000,1992,4,81.25,0
BRWN.N0000,1992,4,140.0,0
CFIN.N0000,1992,4,306.5,0
CFLB.N0000,1992,4,11.625,0
CFT.N0000,1992,4,76.0,0
CIC.N0000,1992,4,148.0,0
CIND.N0000,1992,4,90.0,0
COMB.N0000,1992,4,265.0,0
CTC.N0000,1992,4,57.0,0
CTCE.N0000,1992,4,60.0,0
DFCC.N0000,1992,4,1425.0,0
DIPD.N0000,1992,4,100.0,0
EAST.N0000,1992,4,37.5,0
GHLL.N0000,1992,4,7.0,0
GRAN.N0000,1992,4,180.0,0
HAYC.N0000,1992,4,155.5,0
HAYL.N0000,1992,4,500.0,0
HDEV.N0000,1992,4,29.75,0
HNB.N0000,1992,4,405.0,0
JKH.N0000,1992,4,340.5,0
KAPI.N0000,1992,4,30.0,0
LCEM.N0000,1992,4,7.0,0
LMF.N0000,1992,4,40.0,0
NEST.N0000,1992,4,26.0,0
ONAL.N0000,1992,4,15.0,0
OSEA.N0000,1992,4,20.0,0
PARQ.N0000,1992,4,90.0,0
PDL.N0000,1992,4,18.0,0
RICH.N0000,1992,4,235.125,0
SAMP.N0000,1992,4,36.0,0
SEYB.N0000,1992,4,84.75,0
SHAL.N0000,1992,4,575.0,0
SHOT.N0000,1992,4,76.5,0
SPEN.N0000,1992,4,334.75,0
SUGA.N0000,1992,4,39.5,0
TILE.N0000,1992,4,79.0,0
TKYO.N0000,1992,4,36.0,0
ACL.N0000,1992,5,171.0,0
ARPI.N0000,1992,5,70.0,0
ASIR.N0000,1992,5,22.75,0
BHR.N0000,1992,5,82.0,0
BINN.N0000,1992,5,45.0,0
BOGA.N0000,1992,5,11.875,0
CARG.N0000,1992,5,210.0,0
CFIN.N0000,1992,5,315.0,0
CFLB.N0000,1992,5,20.0,0
CFT.N0000,1992,5,69.0,0
CIC.N0000,1992,5,149.0,0
CIND.N0000,1992,5,102.0,0
COMB.N0000,1992,5,248.0,0
CTC.N0000,1992,5,62.5,0
CTCE.N0000,1992,5,49.875,0
CTHR.N0000,1992,5,350.0,0
DFCC.N0000,1992,5,1655.0,0
DIPD.N0000,1992,5,96.0,0
EAST.N0000,1992,5,37.25,0
GHLL.N0000,1992,5,6.25,0
GRAN.N0000,1992,5,215.0,0
HAYC.N0000,1992,5,155.0,0
HAYL.N0000,1992,5,520.0,0
HDEV.N0000,1992,5,27.0,0
HNB.N0000,1992,5,400.0,0
JKH.N0000,1992,5,320.0,0
KAPI.N0000,1992,5,27.875,0
LCEM.N0000,1992,5,6.75,0
LDEV.N0000,1992,5,50.0,0
LMF.N0000,1992,5,36.0,0
MORI.N0000,1992,5,220.0,0
NEST.N0000,1992,5,21.75,0
ONAL.N0000,1992,5,18.0,0
OSEA.N0000,1992,5,19.75,0
PDL.N0000,1992,5,17.0,0
RICH.N0000,1992,5,230.0,0
SAMP.N0000,1992,5,31.25,0
SEYB.N0000,1992,5,78.0,0
SHOT.N0000,1992,5,71.0,0
SPEN.N0000,1992,5,320.0,0
SUGA.N0000,1992,5,36.25,0
TILE.N0000,1992,5,70.0,0
TKYO.N0000,1992,5,29.25,0
ACL.N0000,1992,6,147.5,0
ASIR.N0000,1992,6,19.5,0
BHR.N0000,1992,6,91.25,0
BINN.N0000,1992,6,40.25,0
BOGA.N0000,1992,6,11.5,0
BRWN.N0000,1992,6,147.5,0
CARG.N0000,1992,6,200.0,0
CFIN.N0000,1992,6,300.0,0
CFLB.N0000,1992,6,22.0,0
CFT.N0000,1992,6,52.5,0
CHOU.N0000,1992,6,19.0,0
CIC.N0000,1992,6,150.0,0
CIND.N0000,1992,6,97.0,0
CINV.N0000,1992,6,240.0,0
COMB.N0000,1992,6,235.25,0
CTC.N0000,1992,6,48.0,0
CTCE.N0000,1992,6,47.0,0
DFCC.N0000,1992,6,1695.5,0
DIPD.N0000,1992,6,95.0,0
EAST.N0000,1992,6,36.0,0
GHLL.N0000,1992,6,6.0,0
GRAN.N0000,1992,6,101.0,0
HAYC.N0000,1992,6,140.0,0
HAYL.N0000,1992,6,500.0,0
HDEV.N0000,1992,6,29.0,0
HNB.N0000,1992,6,385.0,0
JKH.N0000,1992,6,305.0,0
KAPI.N0000,1992,6,22.25,0
KZOO.N0000,1992,6,125.0,0
LCEM.N0000,1992,6,6.0,0
LMF.N0000,1992,6,35.0,0
NEST.N0000,1992,6,21.625,0
ONAL.N0000,1992,6,17.0,0
OSEA.N0000,1992,6,18.75,0
PARQ.N0000,1992,6,44.0,0
PDL.N0000,1992,6,17.5,0
RICH.N0000,1992,6,230.0,0
SAMP.N0000,1992,6,30.0,0
SEYB.N0000,1992,6,75.0,0
SHOT.N0000,1992,6,71.5,0
SPEN.N0000,1992,6,310.0,0
SUGA.N0000,1992,6,34.0,0
TILE.N0000,1992,6,74.0,0
TKYO.N0000,1992,6,27.625,0
ACL.N0000,1992,7,150.0,0
ARPI.N0000,1992,7,73.0,0
ASIR.N0000,1992,7,18.0,0
BHR.N0000,1992,7,96.5,0
BINN.N0000,1992,7,34.0,0
BOGA.N0000,1992,7,10.5,0
CARG.N0000,1992,7,200.0,0
CFIN.N0000,1992,7,310.0,0
CFLB.N0000,1992,7,20.0,0
CFT.N0000,1992,7,55.0,0
CHOU.N0000,1992,7,17.5,0
CIC.N0000,1992,7,145.0,0
CIND.N0000,1992,7,93.0,0
CINV.N0000,1992,7,211.0,0
COMB.N0000,1992,7,235.0,0
CTC.N0000,1992,7,46.0,0
CTCE.N0000,1992,7,37.0,0
DFCC.N0000,1992,7,1650.0,0
DIPD.N0000,1992,7,92.5,0
EAST.N0000,1992,7,36.625,0
GHLL.N0000,1992,7,5.75,0
GRAN.N0000,1992,7,95.0,0
HAYC.N0000,1992,7,143.0,0
HAYL.N0000,1992,7,510.0,0
HDEV.N0000,1992,7,26.0,0
HNB.N0000,1992,7,385.0,0
JKH.N0000,1992,7,277.0,0
KAPI.N0000,1992,7,18.25,0
LCEM.N0000,1992,7,6.0,0
LMF.N0000,1992,7,32.0,0
NEST.N0000,1992,7,21.0,0
ONAL.N0000,1992,7,17.0,0
PARQ.N0000,1992,7,0.0,0
PDL.N0000,1992,7,17.5,0
RICH.N0000,1992,7,216.0,0
SAMP.N0000,1992,7,29.875,0
SEYB.N0000,1992,7,67.5,0
SHOT.N0000,1992,7,73.125,0
SPEN.N0000,1992,7,299.75,0
SUGA.N0000,1992,7,28.25,0
TILE.N0000,1992,7,73.375,0
TKYO.N0000,1992,7,25.0,0
ACL.N0000,1992,8,181.0,0
ARPI.N0000,1992,8,80.5,0
ASIR.N0000,1992,8,17.0,0
BHR.N0000,1992,8,100.0,0
BOGA.N0000,1992,8,9.5,0
CARG.N0000,1992,8,200.0,0
CFIN.N0000,1992,8,286.25,0
CFLB.N0000,1992,8,18.0,0
CFT.N0000,1992,8,55.0,0
CHOU.N0000,1992,8,15.0,0
CIC.N0000,1992,8,140.0,0
CIND.N0000,1992,8,88.0,0
COMB.N0000,1992,8,235.0,0
CTC.N0000,1992,8,43.0,0
CTCE.N0000,1992,8,33.0,0
DFCC.N0000,1992,8,1567.5,0
DIPD.N0000,1992,8,45.0,0
DIST.N0000,1992,8,10.5,0
EAST.N0000,1992,8,37.0,0
GHLL.N0000,1992,8,6.0,0
GRAN.N0000,1992,8,87.625,0
HAYC.N0000,1992,8,0.0,0
HAYL.N0000,1992,8,451.0,0
HDEV.N0000,1992,8,26.0,0
HNB.N0000,1992,8,370.125,0
JKH.N0000,1992,8,255.0,0
KAPI.N0000,1992,8,12.75,0
KZOO.N0000,1992,8,181.125,0
LCEM.N0000,1992,8,6.0,0
LMF.N0000,1992,8,31.125,0
NEST.N0000,1992,8,20.0,0
OSEA.N0000,1992,8,16.25,0
PARQ.N0000,1992,8,72.25,0
PDL.N0000,1992,8,17.25,0
RICH.N0000,1992,8,180.0,0
SAMP.N0000,1992,8,27.875,0
SEYB.N0000,1992,8,59.25,0
SHOT.N0000,1992,8,70.0,0
SPEN.N0000,1992,8,270.0,0
SUGA.N0000,1992,8,25.875,0
TILE.N0000,1992,8,70.0,0
TKYO.N0000,1992,8,21.75,0
ACL.N0000,1992,9,190.0,0
ARPI.N0000,1992,9,86.0,0
ASCO.R0000,1992,9,0.5,0
ASIR.N0000,1992,9,17.0,0
BHR.N0000,1992,9,112.25,0
BINN.N0000,1992,9,35.0,0
BOGA.N0000,1992,9,10.0,0
CFIN.N0000,1992,9,314.75,0
CFLB.N0000,1992,9,18.0,0
CHOU.N0000,1992,9,16.25,0
CIC.N0000,1992,9,133.625,0
CIND.N0000,1992,9,92.25,0
CINV.N0000,1992,9,180.0,0
COMB.N0000,1992,9,234.875,0
CTC.N0000,1992,9,45.0,0
CTCE.N0000,1992,9,35.5,0
CTHR.N0000,1992,9,350.0,0
DFCC.N0000,1992,9,1699.0,0
DIPD.N0000,1992,9,87.625,0
DIST.N0000,1992,9,11.5,0
EAST.N0000,1992,9,35.0,0
EQIT.N0000,1992,9,0.0,0
GHLL.N0000,1992,9,6.25,0
GRAN.N0000,1992,9,95.0,0
HAYC.N0000,1992,9,125.0,0
HAYL.N0000,1992,9,400.0,0
HDEV.N0000,1992,9,26.375,0
HNB.N0000,1992,9,380.0,0
JKH.N0000,1992,9,259.75,0
KAPI.N0000,1992,9,16.375,0
KURU.N0000,1992,9,55.0,0
LCEM.N0000,1992,9,6.0,0
LMF.N0000,1992,9,33.75,0
LPRT.N0000,1992,9,0.0,0
NEST.N0000,1992,9,21.75,0
ONAL.N0000,1992,9,16.0,0
OSEA.N0000,1992,9,17.75,0
PARQ.N0000,1992,9,70.25,0
PDL.N0000,1992,9,17.5,0
RICH.N0000,1992,9,206.375,0
SAMP.N0000,1992,9,31.0,0
SEYB.N0000,1992,9,70.125,0
SHOT.N0000,1992,9,65.0,0
SPEN.N0000,1992,9,0.0,0
SUGA.N0000,1992,9,27.75,0
TILE.N0000,1992,9,70.0,0
TKYO.N0000,1992,9,23.75,0
ACL.N0000,1992,10,216.25,0
ARPI.N0000,1992,10,91.0,0
ASIR.N0000,1992,10,17.25,0
BHR.N0000,1992,10,55.0,0
BINN.N0000,1992,10,33.0,0
BOGA.N0000,1992,10,9.625,0
BRWN.N0000,1992,10,0.0,0
CARG.N0000,1992,10,90.0,0
CFIN.N0000,1992,10,310.0,0
CFLB.N0000,1992,10,18.0,0
CHOU.N0000,1992,10,15.0,0
CIC.N0000,1992,10,112.75,0
CIND.N0000,1992,10,92.0,0
COMB.N0000,1992,10,230.0,0
CTC.N0000,1992,10,39.625,0
CTCE.N0000,1992,10,34.75,0
CTHR.N0000,1992,10,175.25,0
DFCC.N0000,1992,10,1701.0,0
DIPD.N0000,1992,10,85.0,0
DIST.N0000,1992,10,11.25,0
EAST.N0000,1992,10,31.0,0
GHLL.N0000,1992,10,6.0,0
GRAN.N0000,1992,10,95.5,0
HAYC.N0000,1992,10,110.0,0
HAYL.N0000,1992,10,370.0,0
HDEV.N0000,1992,10,25.0,0
HNB.N0000,1992,10,380.0,0
JKH.N0000,1992,10,260.0,0
KAPI.N0000,1992,10,15.0,0
KURU.N0000,1992,10,53.0,0
LCEM.N0000,1992,10,6.0,0
LMF.N0000,1992,10,31.25,0
NEST.N0000,1992,10,18.0,0
ONAL.N0000,1992,10,13.0,0
OSEA.N0000,1992,10,15.0,0
PARA.N0000,1992,10,83.0,0
PARQ.N0000,1992,10,70.25,0
PDL.N0000,1992,10,17.25,0
RICH.N0000,1992,10,201.0,0
SAMP.N0000,1992,10,29.625,0
SEYB.N0000,1992,10,65.0,0
SHOT.N0000,1992,10,66.0,0
SPEN.N0000,1992,10,260.0,0
SUGA.N0000,1992,10,24.875,0
SUN.N0000,1992,10,29.25,0
TILE.N0000,1992,10,68.0,0
TKYO.N0000,1992,10,19.75,0
ACL.N0000,1992,11,230.0,0
ARPI.N0000,1992,11,83.875,0
ASIR.N0000,1992,11,18.0,0
BHR.N0000,1992,11,50.0,0
BINN.N0000,1992,11,32.5,0
BOGA.N0000,1992,11,8.375,0
BRWN.N0000,1992,11,0.0,0
CARG.N0000,1992,11,190.0,0
CFIN.N0000,1992,11,310.0,0
CFLB.N0000,1992,11,17.875,0
CHOU.N0000,1992,11,15.0,0
CIC.N0000,1992,11,108.875,0
CIC.X0000,1992,11,78.25,0
CIND.N0000,1992,11,92.25,0
COMB.N0000,1992,11,227.0,0
CTC.N0000,1992,11,38.0,0
CTCE.N0000,1992,11,33.375,0
CTHR.N0000,1992,11,350.0,0
DFCC.N0000,1992,11,1705.0,0
DIPD.N0000,1992,11,85.0,0
DIST.N0000,1992,11,11.0,0
EAST.N0000,1992,11,33.0,0
EQIT.N0000,1992,11,16.5,0
GHLL.N0000,1992,11,5.75,0
GRAN.N0000,1992,11,95.0,0
HAYC.N0000,1992,11,100.0,0
HAYL.N0000,1992,11,360.0,0
HDEV.N0000,1992,11,18.0,0
HNB.N0000,1992,11,375.0,0
HUEJ.N0000,1992,11,50.0,0
JFIN.N0000,1992,11,66.5,0
JKH.N0000,1992,11,260.0,0
KAPI.N0000,1992,11,11.5,0
KURU.N0000,1992,11,44.5,0
LCEM.N0000,1992,11,5.75,0
LDEV.N0000,1992,11,0.0,0
LMF.N0000,1992,11,29.25,0
MORI.N0000,1992,11,0.0,0
NEST.N0000,1992,11,17.0,0
ONAL.N0000,1992,11,12.25,0
OSEA.N0000,1992,11,12.5,0
PARQ.N0000,1992,11,61.5,0
PDL.N0000,1992,11,17.0,0
RICH.N0000,1992,11,217.875,0
SAMP.N0000,1992,11,26.5,0
SELI.N0000,1992,11,549.75,0
SEYB.N0000,1992,11,62.0,0
SHOT.N0000,1992,11,66.0,0
SPEN.N0000,1992,11,262.0,0
SUGA.N0000,1992,11,13.25,0
SUN.N0000,1992,11,27.0,0
TILE.N0000,1992,11,65.0,0
TKYO.N0000,1992,11,15.375,0
ACL.N0000,1992,12,216.0,0
ARPI.N0000,1992,12,80.0,0
ASIR.N0000,1992,12,18.0,0
BHR.N0000,1992,12,45.0,0
BOGA.N0000,1992,12,7.75,0
BRWN.N0000,1992,12,0.0,0
CARG.N0000,1992,12,0.0,0
CCS.N0000,1992,12,50.0,0
CFIN.N0000,1992,12,150.0,0
CFLB.N0000,1992,12,7.5,0
CFT.N0000,1992,12,45.0,0
CHOU.N0000,1992,12,15.0,0
CIC.N0000,1992,12,90.0,0
CIC.X0000,1992,12,69.75,0
CIND.N0000,1992,12,85.0,0
CINV.N0000,1992,12,0.0,0
COMB.N0000,1992,12,220.0,0
CTC.N0000,1992,12,31.0,0
CTCE.N0000,1992,12,29.0,0
CTHR.N0000,1992,12,350.0,0
DFCC.N0000,1992,12,1660.0,0
DIPD.N0000,1992,12,85.0,0
DIST.N0000,1992,12,10.0,0
EAST.N0000,1992,12,22.0,0
EQIT.N0000,1992,12,7.5,0
GHLL.N0000,1992,12,5.25,0
GRAN.N0000,1992,12,93.0,0
HAYC.N0000,1992,12,88.625,0
HAYL.N0000,1992,12,310.0,0
HDEV.N0000,1992,12,12.5,0
HNB.N0000,1992,12,375.0,0
JFIN.N0000,1992,12,65.0,0
JKH.N0000,1992,12,215.25,0
KAPI.N0000,1992,12,10.375,0
LCEM.N0000,1992,12,5.0,0
LMF.N0000,1992,12,27.0,0
LPRT.N0000,1992,12,26.0,0
NEST.N0000,1992,12,14.75,0
ONAL.N0000,1992,12,11.25,0
OSEA.N0000,1992,12,12.5,0
PDL.N0000,1992,12,17.25,0
RICH.N0000,1992,12,90.125,0
SAMP.N0000,1992,12,23.0,0
SEYB.N0000,1992,12,48.0,0
SHOT.N0000,1992,12,66.0,0
SPEN.N0000,1992,12,238.0,0
SUGA.N0000,1992,12,13.0,0
SUN.N0000,1992,12,24.0,0
TILE.N0000,1992,12,34.0,0
TKYO.N0000,1992,12,16.0,0
ACL.N0000,1993,1,77.375,0
ASIR.N0000,1993,1,20.0,0
BHR.N0000,1993,1,41.0,0
BINN.N0000,1993,1,42.375,0
BOGA.N0000,1993,1,7.25,0
BRWN.N0000,1993,1,100.0,0
CARG.N0000,1993,1,185.0,0
CCS.N0000,1993,1,29.5,0
CFIN.N0000,1993,1,175.0,0
CFLB.N0000,1993,1,15.0,0
CHOU.N0000,1993,1,14.5,0
CIC.N0000,1993,1,82.0,0
CIC.X0000,1993,1,68.75,0
CIND.N0000,1993,1,81.125,0
CINV.N0000,1993,1,0.0,0
COMB.N0000,1993,1,219.875,0
CTC.N0000,1993,1,29.5,0
CTCE.N0000,1993,1,29.5,0
CTHR.N0000,1993,1,0.0,0
DFCC.N0000,1993,1,1600.0,0
DIPD.N0000,1993,1,88.0,0
DIST.N0000,1993,1,9.375,0
EAST.N0000,1993,1,26.0,0
EQIT.N0000,1993,1,14.0,0
GHLL.N0000,1993,1,5.0,0
GRAN.N0000,1993,1,92.625,0
HAYC.N0000,1993,1,82.0,0
HAYL.N0000,1993,1,291.125,0
HDEV.N0000,1993,1,13.125,0
HNB.N0000,1993,1,375.0,0
JKH.N0000,1993,1,210.0,0
