Label,Year,Month,Close (Rs.),Loan Rate
IDL.N0000,2019,2,8.3,9.0
JINS.N0000,2019,2,27.25,9.0
JKH.N0000,2019,2,154.95,9.0
KAPI.N0000,2019,2,16.75,9.0
KGAL.N0000,2019,2,61.2,9.0
KOTA.N0000,2019,2,7.0,9.0
KZOO.N0000,2019,2,4.0,9.0
LDEV.N0000,2019,2,4.0,9.0
LFIN.N0000,2019,2,125.75,9.0
LIOC.N0000,2019,2,20.0,9.0
LION.N0000,2019,2,590.0,9.0
LLUB.N0000,2019,2,74.0,9.0
LMF.N0000,2019,2,136.0,9.0
LOFC.N0000,2019,2,3.6,9.0
LOLC.N0000,2019,2,91.0,9.0
LPRT.N0000,2019,2,140.0,9.0
LVEF.N0000,2019,2,7.9,9.0
LWL.N0000,2019,2,68.55,9.0
MELS.N0000,2019,2,45.0,9.0
MFL.N0000,2019,2,19.7,9.0
MGT.N0000,2019,2,9.2,9.0
MORI.N0000,2019,2,720.9,9.0
MORI.X0000,2019,2,451.2,9.0
NAVF.U0000,2019,2,85.0,9.0
NDB.N0000,2019,2,107.0,9.0
NEST.N0000,2019,2,1717.4,9.0
NHL.N0000,2019,2,4.4,9.0
NIFL.N0000,2019,2,38.0,9.0
NTB.N0000,2019,2,90.0,9.0
ONAL.N0000,2019,2,104.75,9.0
OSEA.N0000,2019,2,15.8,9.0
PALM.N0000,2019,2,21.5,9.0
PAP.N0000,2019,2,3.0,9.0
PARA.N0000,2019,2,50.0,9.0
PARQ.N0000,2019,2,35.9,9.0
PDL.N0000,2019,2,119.0,9.0
PINS.N0000,2019,2,19.1,9.0
PLC.N0000,2019,2,14.9,9.0
RAL.N0000,2019,2,2.1,9.0
RCL.N0000,2019,2,70.0,9.0
RICH.N0000,2019,2,10.05,9.0
RIL.N0000,2019,2,6.65,9.0
RWSL.N0000,2019,2,2.1,9.0
SAMP.N0000,2019,2,235.15,9.0
SDB.N0000,2019,2,69.9,9.0
SELI.N0000,2019,2,711.4,9.0
SEMB.N0000,2019,2,0.5,9.0
SEYB.N0000,2019,2,70.0,9.0
SEYB.X0000,2019,2,43.0,9.0
SFL.N0000,2019,2,9.4,9.0
SFL.P0000,2019,2,7.0,9.0
SHAL.N0000,2019,2,1497.6,9.0
SHL.N0000,2019,2,19.0,9.0
SHOT.N0000,2019,2,15.2,9.0
SINH.N0000,2019,2,1.4,9.0
SIRA.N0000,2019,2,1.95,9.0
SPEN.N0000,2019,2,45.0,9.0
SUN.N0000,2019,2,50.0,9.0
TAFL.N0000,2019,2,101.9,9.0
TAP.N0000,2019,2,3.9,9.0
TFC.N0000,2019,2,1.6,9.0
TFC.X0000,2019,2,0.6499999999999999,9.0
TFIL.N0000,2019,2,53.5,9.0
TILE.N0000,2019,2,73.8,9.0
TJL.N0000,2019,2,34.2,9.0
TKYO.N0000,2019,2,23.0,9.0
TKYO.X0000,2019,2,20.8,9.0
TYRE.N0000,2019,2,34.95,9.0
UBC.N0000,2019,2,10.95,9.0
UDPL.N0000,2019,2,28.7,9.0
VFIN.N0000,2019,2,70.0,9.0
VLL.N0000,2019,2,4.6,9.0
VONE.N0000,2019,2,16.05,9.0
VPEL.N0000,2019,2,6.25,9.0
WATA.N0000,2019,2,20.6,9.0
AAF.R0000,2019,3,0.1,9.0
AAIC.N0000,2019,3,36.1,9.0
ACL.N0000,2019,3,34.0,9.0
AEL.N0000,2019,3,13.4,9.0
AGST.N0000,2019,3,3.9,9.0
ALHP.N0000,2019,3,0.8,9.0
ALUM.N0000,2019,3,10.0,9.0
AMF.N0000,2019,3,441.0,9.0
AMSL.N0000,2019,3,9.350000000000001,9.0
ARPI.N0000,2019,3,165.6,9.0
ASIR.N0000,2019,3,20.85,9.0
ASIY.N0000,2019,3,1.9,9.0
BFL.N0000,2019,3,115.1,9.0
BIL.N0000,2019,3,1.6,9.0
BLI.N0000,2019,3,29.4,9.0
BOGA.N0000,2019,3,12.649999999999999,9.0
BRWN.N0000,2019,3,50.45,9.0
CARE.N0000,2019,3,33.0,9.0
CARG.N0000,2019,3,200.0,9.0
CCS.N0000,2019,3,575.0,9.0
CDB.X0000,2019,3,70.0,9.0
CFIN.N0000,2019,3,84.0,9.0
CFLB.N0000,2019,3,14.0,9.0
CFVF.N0000,2019,3,23.9,9.0
CHOU.N0000,2019,3,3.8,9.0
CIC.N0000,2019,3,40.0,9.0
CIC.X0000,2019,3,28.1,9.0
CIND.N0000,2019,3,27.75,9.0
CINV.N0000,2019,3,35.0,9.0
CITW.N0000,2019,3,2.1,9.0
CLC.N0000,2019,3,2.4,9.0
COCR.N0000,2019,3,25.0,9.0
COF.U0000,2019,3,6.4,9.0
COMB.N0000,2019,3,99.0,9.0
COMB.X0000,2019,3,87.0,9.0
CTC.N0000,2019,3,1345.8,9.0
CTHR.N0000,2019,3,165.0,9.0
DFCC.N0000,2019,3,74.1,9.0
DIAL.N0000,2019,3,9.5,9.0
DIPD.N0000,2019,3,78.0,9.0
DIST.N0000,2019,3,14.6,9.0
DPL.N0000,2019,3,5.5,9.0
EAST.N0000,2019,3,16.5,9.0
ELPL.N0000,2019,3,18.15,9.0
EXPO.N0000,2019,3,4.1,9.0
FLCH.N0000,2019,3,3.4,9.0
GHLL.N0000,2019,3,6.6,9.0
GLAS.N0000,2019,3,3.5,9.0
GOOD.N0000,2019,3,902.6,9.0
GRAN.N0000,2019,3,52.0,9.0
GREG.N0000,2019,3,9.25,9.0
GSF.N0000,2019,3,17.5,9.0
HASU.N0000,2019,3,129.6,9.0
HAYC.N0000,2019,3,127.0,9.0
HAYL.N0000,2019,3,170.4,9.0
HHL.N0000,2019,3,75.7,9.0
HNB.N0000,2019,3,175.5,9.0
HNB.X0000,2019,3,148.0,9.0
IDL.N0000,2019,3,6.9,9.0
JINS.N0000,2019,3,26.9,9.0
JKH.N0000,2019,3,152.0,9.0
KGAL.N0000,2019,3,61.7,9.0
KOTA.N0000,2019,3,6.7,9.0
KZOO.N0000,2019,3,3.6,9.0
LDEV.N0000,2019,3,3.7,9.0
LFIN.N0000,2019,3,120.9,9.0
LIOC.N0000,2019,3,18.4,9.0
LION.N0000,2019,3,555.0,9.0
LLUB.N0000,2019,3,63.0,9.0
LMF.N0000,2019,3,115.0,9.0
LOFC.N0000,2019,3,3.3,9.0
LOLC.N0000,2019,3,92.0,9.0
LPRT.N0000,2019,3,140.0,9.0
LVEF.N0000,2019,3,7.8,9.0
LWL.N0000,2019,3,58.0,9.0
MELS.N0000,2019,3,40.0,9.0
MFL.N0000,2019,3,17.200000000000003,9.0
MGT.N0000,2019,3,8.8,9.0
MORI.N0000,2019,3,652.3,9.0
MORI.X0000,2019,3,424.5,9.0
NAVF.U0000,2019,3,80.5,9.0
NDB.N0000,2019,3,97.0,9.0
NEST.N0000,2019,3,1633.2,9.0
NHL.N0000,2019,3,4.2,9.0
NIFL.N0000,2019,3,39.6,9.0
NTB.N0000,2019,3,90.0,9.0
ONAL.N0000,2019,3,100.0,9.0
OSEA.N0000,2019,3,16.2,9.0
PALM.N0000,2019,3,19.05,9.0
PAP.N0000,2019,3,3.0,9.0
PARQ.N0000,2019,3,34.8,9.0
PDL.N0000,2019,3,118.0,9.0
PINS.N0000,2019,3,19.4,9.0
PLC.N0000,2019,3,13.3,9.0
RAL.N0000,2019,3,2.0,9.0
RCL.N0000,2019,3,60.0,9.0
RICH.N0000,2019,3,9.3,9.0
RIL.N0000,2019,3,6.6,9.0
RWSL.N0000,2019,3,1.9,9.0
SAMP.N0000,2019,3,187.5,9.0
SDB.N0000,2019,3,64.0,9.0
SELI.N0000,2019,3,711.4,9.0
SEMB.N0000,2019,3,0.4,9.0
SEYB.N0000,2019,3,62.349999999999994,9.0
SEYB.X0000,2019,3,37.3,9.0
SFL.N0000,2019,3,10.0,9.0
SFL.P0000,2019,3,7.55,9.0
SHAL.N0000,2019,3,1497.6,9.0
SHL.N0000,2019,3,16.6,9.0
SHOT.N0000,2019,3,13.6,9.0
SINH.N0000,2019,3,1.3,9.0
SIRA.N0000,2019,3,1.6,9.0
SPEN.N0000,2019,3,42.2,9.0
SUN.N0000,2019,3,47.0,9.0
TAFL.N0000,2019,3,96.0,9.0
TAP.N0000,2019,3,3.5,9.0
TFIL.N0000,2019,3,50.0,9.0
